ISO.Code,Country.Name,Indicator,Shortind,Sex,Year,Median,Lower,Upper
HTI,Haiti,Under-five mortality rate,U5MR,Total,2022.5,56.4907137502951,38.6159757098673,84.2052140784653
HUN,Hungary,Under-five mortality rate,U5MR,Total,2022.5,3.98927272032321,3.72560304999776,4.27719993195888
IDN,Indonesia,Under-five mortality rate,U5MR,Total,2022.5,21.2614666984233,16.3075169279379,28.2330598092522
IND,India,Under-five mortality rate,U5MR,Total,2022.5,29.0647395787071,25.6884215942339,32.68802115775
IRL,Ireland,Under-five mortality rate,U5MR,Total,2022.5,3.12528081503072,2.68153751607753,3.67548690294016
IRN,Iran (Islamic Republic of),Under-five mortality rate,U5MR,Total,2022.5,12.0252200783422,6.75363668906795,21.624571103426
IRQ,Iraq,Under-five mortality rate,U5MR,Total,2022.5,23.5188753361073,16.800119695869,32.404459122141
ISL,Iceland,Under-five mortality rate,U5MR,Total,2022.5,2.61813482101681,2.04430229018013,3.35622678393007
ISR,Israel,Under-five mortality rate,U5MR,Total,2022.5,3.39990989567808,3.24964703789212,3.56863308209316
ITA,Italy,Under-five mortality rate,U5MR,Total,2022.5,2.61974678100417,2.5199779947048,2.72059536745466
JAM,Jamaica,Under-five mortality rate,U5MR,Total,2022.5,18.7730225696849,17.0104484163235,20.6588697096406
JOR,Jordan,Under-five mortality rate,U5MR,Total,2022.5,14.1362878234103,9.65852158573975,20.9274323446002
JPN,Japan,Under-five mortality rate,U5MR,Total,2022.5,2.27613810598352,2.20570723502459,2.34800416665323
KAZ,Kazakhstan,Under-five mortality rate,U5MR,Total,2022.5,9.7366687509168,9.39928029406463,10.078398780771
KEN,Kenya,Under-five mortality rate,U5MR,Total,2022.5,41.0984008222468,35.0338815256808,48.1701060717779
KGZ,Kyrgyzstan,Under-five mortality rate,U5MR,Total,2022.5,17.2538601034919,16.3879240259569,18.2517379287241
KHM,Cambodia,Under-five mortality rate,U5MR,Total,2022.5,23.6965566064222,11.2383276428634,49.6323074197707
KIR,Kiribati,Under-five mortality rate,U5MR,Total,2022.5,56.4391335577837,36.6494407764335,87.1502647178969
KNA,Saint Kitts and Nevis,Under-five mortality rate,U5MR,Total,2022.5,15.4138846903741,9.92725811627866,23.8194585031911
KOR,Republic of Korea,Under-five mortality rate,U5MR,Total,2022.5,2.77333055855288,2.60241190762963,2.95544134590596
KWT,Kuwait,Under-five mortality rate,U5MR,Total,2022.5,8.60933690538642,7.49728532953335,9.84695025410574
LAO,Lao People's Democratic Republic,Under-five mortality rate,U5MR,Total,2022.5,40.3803980990338,27.1915200233852,58.5853237900894
LBN,Lebanon,Under-five mortality rate,U5MR,Total,2022.5,17.351934713678,15.6203216669107,19.3270003241066
LBR,Liberia,Under-five mortality rate,U5MR,Total,2022.5,73.2022384063603,52.8003630617963,104.54457405404
LBY,Libya,Under-five mortality rate,U5MR,Total,2022.5,10.3371499421237,5.79892835664555,18.175311357052
LCA,Saint Lucia,Under-five mortality rate,U5MR,Total,2022.5,17.301140224949,14.7422078931409,20.2272494749283
LKA,Sri Lanka,Under-five mortality rate,U5MR,Total,2022.5,6.49281863557221,4.69638620468611,8.95855368253575
LSO,Lesotho,Under-five mortality rate,U5MR,Total,2022.5,72.1880645822487,49.5841589658054,106.031745163195
LTU,Lithuania,Under-five mortality rate,U5MR,Total,2022.5,3.5338541446759,3.04056843297096,4.11449411826245
LUX,Luxembourg,Under-five mortality rate,U5MR,Total,2022.5,2.65305429957939,2.09855254009292,3.39200373405743
LVA,Latvia,Under-five mortality rate,U5MR,Total,2022.5,3.20769477489116,2.72023470161488,3.74809140293501
MAR,Morocco,Under-five mortality rate,U5MR,Total,2022.5,17.2619271237877,11.6931663633378,24.9646378817915
MCO,Monaco,Under-five mortality rate,U5MR,Total,2022.5,2.82607600796466,1.75773369697283,4.58818222612056
MDA,Republic of Moldova,Under-five mortality rate,U5MR,Total,2022.5,14.1573198430147,10.6626023861405,19.0550151392872
MDG,Madagascar,Under-five mortality rate,U5MR,Total,2022.5,65.7618287382058,53.7021321356228,81.0357009489198
MDV,Maldives,Under-five mortality rate,U5MR,Total,2022.5,5.57855951703932,4.5778098035418,6.86211205694527
MEX,Mexico,Under-five mortality rate,U5MR,Total,2022.5,12.8341840387792,10.5768243603985,15.5632402436353
MHL,Marshall Islands,Under-five mortality rate,U5MR,Total,2022.5,28.6409208084837,16.4034466144897,49.644665189583
MKD,North Macedonia,Under-five mortality rate,U5MR,Total,2022.5,4.64464492771068,4.02920809430954,5.38289991652102
MLI,Mali,Under-five mortality rate,U5MR,Total,2022.5,93.7502028768264,72.851647564332,121.273043539798
MLT,Malta,Under-five mortality rate,U5MR,Total,2022.5,5.62949011606652,4.70299322786696,6.74175822403377
MMR,Myanmar,Under-five mortality rate,U5MR,Total,2022.5,40.0871262364164,24.8022336342794,62.1605026536272
MNE,Montenegro,Under-five mortality rate,U5MR,Total,2022.5,2.72297913676343,2.26261748197493,3.27732435285583
MNG,Mongolia,Under-five mortality rate,U5MR,Total,2022.5,13.4110882113769,12.8804865396695,13.9562289551632
MOZ,Mozambique,Under-five mortality rate,U5MR,Total,2022.5,66.2141468305438,42.4234144870361,105.418469771622
MRT,Mauritania,Under-five mortality rate,U5MR,Total,2022.5,39.1798290984177,28.883119315909,53.0918170793963
MSR,Montserrat,Under-five mortality rate,U5MR,Total,2022.5,6.63312682251648,2.48400050725979,17.665789425938
MUS,Mauritius,Under-five mortality rate,U5MR,Total,2022.5,14.9614006158185,12.4087510923991,17.9960597145516
MWI,Malawi,Under-five mortality rate,U5MR,Total,2022.5,40.0933683498532,23.9288844010464,66.7370964830313
MYS,Malaysia,Under-five mortality rate,U5MR,Total,2022.5,7.84118012787582,7.0828854415032,8.67864911889491
NAM,Namibia,Under-five mortality rate,U5MR,Total,2022.5,37.8761076322136,20.1445970481807,73.6727155746033
NER,Niger,Under-five mortality rate,U5MR,Total,2022.5,117.344367816142,93.2709309688048,147.73761266011
NGA,Nigeria,Under-five mortality rate,U5MR,Total,2022.5,107.172797130837,76.398496235846,153.470091563663
NIC,Nicaragua,Under-five mortality rate,U5MR,Total,2022.5,15.2046227843601,13.4438137289688,17.7471872619718
NIU,Niue,Under-five mortality rate,U5MR,Total,2022.5,24.8155609465728,10.6865858273319,58.2043700564438
NLD,Netherlands (Kingdom of the),Under-five mortality rate,U5MR,Total,2022.5,3.91234226700423,3.74402459253925,4.08498901397743
NOR,Norway,Under-five mortality rate,U5MR,Total,2022.5,2.16748618766504,1.95904114003626,2.39442197813268
NPL,Nepal,Under-five mortality rate,U5MR,Total,2022.5,27.3429550648517,22.4324722434454,33.1100994175471
NRU,Nauru,Under-five mortality rate,U5MR,Total,2022.5,26.4889886871907,13.3437630330488,51.0528606762725
NZL,New Zealand,Under-five mortality rate,U5MR,Total,2022.5,4.62738820045245,4.11457478382417,5.21707166144846
OMN,Oman,Under-five mortality rate,U5MR,Total,2022.5,10.5229389814402,9.48424056761753,11.6541669816835
PAK,Pakistan,Under-five mortality rate,U5MR,Total,2022.5,60.9598997264634,47.1521334486956,77.9673645780775
PAN,Panama,Under-five mortality rate,U5MR,Total,2022.5,13.2615794289124,12.4660124105757,14.0604261979414
PER,Peru,Under-five mortality rate,U5MR,Total,2022.5,15.0741558659989,11.8698024409148,19.8024583691033
PHL,Philippines,Under-five mortality rate,U5MR,Total,2022.5,27.4988084986712,21.4778508987568,35.9030760309805
PLW,Palau,Under-five mortality rate,U5MR,Total,2022.5,22.3399634580673,12.0771545373051,37.0558352594953
PNG,Papua New Guinea,Under-five mortality rate,U5MR,Total,2022.5,41.370782538374,27.3110906459306,63.0515800648267
POL,Poland,Under-five mortality rate,U5MR,Total,2022.5,4.44026398072831,4.27831770003199,4.60927233637977
PRK,Democratic People's Republic of Korea,Under-five mortality rate,U5MR,Total,2022.5,17.0198937066345,13.3287540333278,21.7915585242871
PRT,Portugal,Under-five mortality rate,U5MR,Total,2022.5,3.16044055876794,2.93546242241516,3.40332084779131
PRY,Paraguay,Under-five mortality rate,U5MR,Total,2022.5,17.4461126555257,8.42310953405038,37.3004306698278
PSE,State of Palestine,Under-five mortality rate,U5MR,Total,2022.5,14.3350820283795,10.1135034426642,20.3564551214494
QAT,Qatar,Under-five mortality rate,U5MR,Total,2022.5,5.24616590904897,4.70508767650538,5.84846138076308
RKS,Kosovo (UNSCR 1244),Under-five mortality rate,U5MR,Total,2022.5,9.51461603049821,7.99604429479991,11.282479680294
ROU,Romania,Under-five mortality rate,U5MR,Total,2022.5,6.75275508029003,6.45192206372074,7.07440107429167
RUS,Russian Federation,Under-five mortality rate,U5MR,Total,2022.5,4.75201648206987,4.38890867036532,5.13798203659581
RWA,Rwanda,Under-five mortality rate,U5MR,Total,2022.5,38.0243683097097,22.4238344010514,65.8968167396681
SAU,Saudi Arabia,Under-five mortality rate,U5MR,Total,2022.5,6.43102185874814,4.61546456898122,9.14583664284511
SDN,Sudan,Under-five mortality rate,U5MR,Total,2022.5,51.5619650746611,34.3338206508382,77.5624720914607
SEN,Senegal,Under-five mortality rate,U5MR,Total,2022.5,36.9656765424237,27.0207188051864,50.7097328469267
SGP,Singapore,Under-five mortality rate,U5MR,Total,2022.5,2.15215467499544,1.88460996728963,2.46063469934112
SLB,Solomon Islands,Under-five mortality rate,U5MR,Total,2022.5,18.2842303874741,11.0738454976329,29.8575718804613
SLE,Sierra Leone,Under-five mortality rate,U5MR,Total,2022.5,100.846608490305,79.9141160434453,126.916046734662
SLV,El Salvador,Under-five mortality rate,U5MR,Total,2022.5,11.8734192344793,6.92681777245621,20.691840598064
SMR,San Marino,Under-five mortality rate,U5MR,Total,2022.5,1.46058290333847,0.710588805508488,3.08662171434738
SOM,Somalia,Under-five mortality rate,U5MR,Total,2022.5,106.132984852233,49.3757011324639,235.03494416629
SRB,Serbia,Under-five mortality rate,U5MR,Total,2022.5,5.07872326216675,4.70041731981719,5.48758173800273
SSD,South Sudan,Under-five mortality rate,U5MR,Total,2022.5,98.77260339951,31.9056476703091,238.143448176954
STP,Sao Tome and Principe,Under-five mortality rate,U5MR,Total,2022.5,14.455717927122,8.13947917169926,26.1287027116931
SUR,Suriname,Under-five mortality rate,U5MR,Total,2022.5,16.6031849442092,10.3995693204726,27.0371152055851
SVK,Slovakia,Under-five mortality rate,U5MR,Total,2022.5,5.87647596265358,5.51659568497334,6.27018800063151
SVN,Slovenia,Under-five mortality rate,U5MR,Total,2022.5,2.31910093088959,2.0096955369546,2.73526850754009
SWE,Sweden,Under-five mortality rate,U5MR,Total,2022.5,2.48563105465336,2.31467521898073,2.66650623596427
SWZ,Eswatini,Under-five mortality rate,U5MR,Total,2022.5,50.0359376739633,30.0088734506547,83.764458384001
SYC,Seychelles,Under-five mortality rate,U5MR,Total,2022.5,14.5153607050041,11.5009481284299,18.3237847874814
SYR,Syrian Arab Republic,Under-five mortality rate,U5MR,Total,2022.5,21.4392190513845,10.8422094442721,30.8838078380725
TCA,Turks and Caicos Islands,Under-five mortality rate,U5MR,Total,2022.5,5.91088226658055,1.92558992254699,16.5905311954046
TCD,Chad,Under-five mortality rate,U5MR,Total,2022.5,102.85629430183,70.3946465241026,150.04798210653
TGO,Togo,Under-five mortality rate,U5MR,Total,2022.5,60.3797224617901,44.0389428903944,81.874322968791
THA,Thailand,Under-five mortality rate,U5MR,Total,2022.5,8.1317341991869,4.27722996485894,15.3173755490433
TJK,Tajikistan,Under-five mortality rate,U5MR,Total,2022.5,30.3290566126643,17.4457814701209,55.3747042732875
TKM,Turkmenistan,Under-five mortality rate,U5MR,Total,2022.5,40.3902241740311,25.7541418869244,63.8279880283688
TLS,Timor-Leste,Under-five mortality rate,U5MR,Total,2022.5,48.576869049861,31.2036115675886,75.4263758073211
TON,Tonga,Under-five mortality rate,U5MR,Total,2022.5,10.9340354130273,5.78863592940713,19.5772402136842
TTO,Trinidad and Tobago,Under-five mortality rate,U5MR,Total,2022.5,15.4358415751714,6.24638293918039,38.735366563078
TUN,Tunisia,Under-five mortality rate,U5MR,Total,2022.5,11.4618110693192,10.5685541206558,12.4378837466776
TUR,Türkiye,Under-five mortality rate,U5MR,Total,2022.5,9.63057907864315,8.45807504898159,11.0715141600735
TUV,Tuvalu,Under-five mortality rate,U5MR,Total,2022.5,20.3719224758884,11.0264321238348,36.2455845167147
TZA,United Republic of Tanzania,Under-five mortality rate,U5MR,Total,2022.5,40.5112470312083,32.6624887514336,50.0499061378452
UGA,Uganda,Under-five mortality rate,U5MR,Total,2022.5,40.5295610777329,27.4778119495187,59.2704783901056
UKR,Ukraine,Under-five mortality rate,U5MR,Total,2022.5,8.51639721471111,7.97438745934589,9.19555543881778
URY,Uruguay,Under-five mortality rate,U5MR,Total,2022.5,6.62411050935964,6.16484293749311,7.11168623452474
USA,United States,Under-five mortality rate,U5MR,Total,2022.5,6.25154264496958,6.00439211787959,6.50650319050332
UZB,Uzbekistan,Under-five mortality rate,U5MR,Total,2022.5,13.336881675336,12.0185380700599,15.2005018936071
VCT,Saint Vincent and the Grenadines,Under-five mortality rate,U5MR,Total,2022.5,10.8999232905138,8.60755706237682,13.9018689984849
VEN,Venezuela (Bolivarian Republic of),Under-five mortality rate,U5MR,Total,2022.5,24.2133225942976,16.744452183271,34.6354639033573
VGB,British Virgin Islands,Under-five mortality rate,U5MR,Total,2022.5,13.0854016546158,7.21391807364523,23.7517595165384
VNM,Viet Nam,Under-five mortality rate,U5MR,Total,2022.5,20.3470325728247,17.5665261764258,23.6675470588351
VUT,Vanuatu,Under-five mortality rate,U5MR,Total,2022.5,18.1713515837339,11.8995077961741,27.6839780259044
WSM,Samoa,Under-five mortality rate,U5MR,Total,2022.5,16.10721399111,10.9009131610949,23.6634085607835
YEM,Yemen,Under-five mortality rate,U5MR,Total,2022.5,41.3129030334144,33.4538695558191,50.9411890621425
ZAF,South Africa,Under-five mortality rate,U5MR,Total,2022.5,34.5395563857016,31.5515292452007,37.9387097396981
ZMB,Zambia,Under-five mortality rate,U5MR,Total,2022.5,55.5550636267468,38.3899766979096,81.5414027368167
ZWE,Zimbabwe,Under-five mortality rate,U5MR,Total,2022.5,47.7290624837487,31.4340060649061,72.3628816531031
AFG,Afghanistan,Infant mortality rate,IMR,Total,2022.5,44.7681337847283,36.365203576792,55.4732022803636
AGO,Angola,Infant mortality rate,IMR,Total,2022.5,45.7439317603146,22.4366994767572,83.6279538525821
AIA,Anguilla,Infant mortality rate,IMR,Total,2022.5,5.43622898764576,2.7113473898048,11.2117022064063
ALB,Albania,Infant mortality rate,IMR,Total,2022.5,8.39563817123302,7.57116045104256,9.29069830634615
AND,Andorra,Infant mortality rate,IMR,Total,2022.5,2.57100017303258,0.676235750979543,10.1083663783946
ARE,United Arab Emirates,Infant mortality rate,IMR,Total,2022.5,4.27008175083037,3.85049587587697,4.74254745445186
ARG,Argentina,Infant mortality rate,IMR,Total,2022.5,8.39314769686601,7.38009375405498,9.53523441500345
ARM,Armenia,Infant mortality rate,IMR,Total,2022.5,9.15217341766407,7.17889792256651,11.5669941568716
ATG,Antigua and Barbuda,Infant mortality rate,IMR,Total,2022.5,8.07703944054941,6.05745995616293,10.7261261603281
AUS,Australia,Infant mortality rate,IMR,Total,2022.5,3.20498810479482,3.0880708184308,3.32789508117938
AUT,Austria,Infant mortality rate,IMR,Total,2022.5,2.62361534925351,2.42776218858748,2.82172934050026
AZE,Azerbaijan,Infant mortality rate,IMR,Total,2022.5,16.1449990748743,9.17422283980141,27.1809615338398
BDI,Burundi,Infant mortality rate,IMR,Total,2022.5,36.4084237649899,23.5230020932675,55.5528994081387
BEL,Belgium,Infant mortality rate,IMR,Total,2022.5,3.06236368007175,2.83915695394764,3.29137377876216
BEN,Benin,Infant mortality rate,IMR,Total,2022.5,53.6216575003944,43.825600688931,65.6967774631393
BFA,Burkina Faso,Infant mortality rate,IMR,Total,2022.5,50.0714284005674,37.4351212073167,67.3222917442857
BGD,Bangladesh,Infant mortality rate,IMR,Total,2022.5,24.0684552851916,23.1187898271444,25.0778946126904
BGR,Bulgaria,Infant mortality rate,IMR,Total,2022.5,5.04747634011576,4.73442705437319,5.40253574240446
BHR,Bahrain,Infant mortality rate,IMR,Total,2022.5,5.57353704418161,4.59010384050905,6.7232495486116
BHS,Bahamas,Infant mortality rate,IMR,Total,2022.5,11.1722273942269,9.27503297173055,13.4399515725147
BIH,Bosnia and Herzegovina,Infant mortality rate,IMR,Total,2022.5,5.22490788390973,4.68948195972546,5.83989321859124
BLR,Belarus,Infant mortality rate,IMR,Total,2022.5,1.934407148931,1.60745002469057,2.30494326172281
BLZ,Belize,Infant mortality rate,IMR,Total,2022.5,9.40204102107513,8.36141915352202,10.5562235153119
BOL,Bolivia (Plurinational State of),Infant mortality rate,IMR,Total,2022.5,19.559766522842,13.3882386829354,28.1526484462308
BRA,Brazil,Infant mortality rate,IMR,Total,2022.5,12.5282346962642,11.0128506274083,14.2725433441466
BRB,Barbados,Infant mortality rate,IMR,Total,2022.5,10.0773268805903,6.43450778023259,15.8755457592842
BRN,Brunei Darussalam,Infant mortality rate,IMR,Total,2022.5,8.52315003561065,7.54685676708181,9.65350414814112
BTN,Bhutan,Infant mortality rate,IMR,Total,2022.5,20.1093789749006,11.3869441726431,34.2789906610413
BWA,Botswana,Infant mortality rate,IMR,Total,2022.5,31.1723273269323,11.7869725375053,79.3367215689038
CAF,Central African Republic,Infant mortality rate,IMR,Total,2022.5,73.5247656169792,59.1085299416596,90.0626949595369
CAN,Canada,Infant mortality rate,IMR,Total,2022.5,4.34222908355627,4.15893882629187,4.53042297098206
CHE,Switzerland,Infant mortality rate,IMR,Total,2022.5,3.54122088196346,3.33068668518843,3.76897827155947
CHL,Chile,Infant mortality rate,IMR,Total,2022.5,5.42874400724202,4.31592624842947,6.84060341214662
CHN,China,Infant mortality rate,IMR,Total,2022.5,4.78114037737133,4.31273256770572,5.31707334860354
CIV,Côte d'Ivoire,Infant mortality rate,IMR,Total,2022.5,52.4096714640819,44.6503060660495,61.315938698703
CMR,Cameroon,Infant mortality rate,IMR,Total,2022.5,46.974598826247,37.9091101423106,59.0994395354531
COD,Democratic Republic of the Congo,Infant mortality rate,IMR,Total,2022.5,60.1425156876515,37.82727678841,90.3452334500482
COG,Congo,Infant mortality rate,IMR,Total,2022.5,31.1853059723469,18.1618200530193,51.9587180336242
COK,Cook Islands,Infant mortality rate,IMR,Total,2022.5,5.93435955714999,3.18069021195337,11.0615527451236
COL,Colombia,Infant mortality rate,IMR,Total,2022.5,10.6466536209163,6.82297186244955,16.4568732314929
COM,Comoros,Infant mortality rate,IMR,Total,2022.5,38.2137770842395,28.7033731830022,50.7975664446551
CPV,Cabo Verde,Infant mortality rate,IMR,Total,2022.5,10.5728766026542,9.56738643151075,11.6358337103011
CRI,Costa Rica,Infant mortality rate,IMR,Total,2022.5,6.89186863448531,6.51942353686034,7.2908030468315
CUB,Cuba,Infant mortality rate,IMR,Total,2022.5,6.22384389379245,5.27015592506065,7.4481503954343
CYP,Cyprus,Infant mortality rate,IMR,Total,2022.5,2.73024140467256,2.16229677532654,3.53984390790772
CZE,Czechia,Infant mortality rate,IMR,Total,2022.5,2.11941956718344,1.963882256879,2.28266272041919
DEU,Germany,Infant mortality rate,IMR,Total,2022.5,3.03273051727925,2.94412984690139,3.12557536034969
DJI,Djibouti,Infant mortality rate,IMR,Total,2022.5,44.1243285642826,25.0477674435622,75.1851367633554
DMA,Dominica,Infant mortality rate,IMR,Total,2022.5,30.8313568060861,29.4797683578615,32.273600935889
DNK,Denmark,Infant mortality rate,IMR,Total,2022.5,3.0642482042465,2.83119707041291,3.3064360734555
DOM,Dominican Republic,Infant mortality rate,IMR,Total,2022.5,26.827811727007,20.0708848031227,35.6124580122446
DZA,Algeria,Infant mortality rate,IMR,Total,2022.5,18.6579591257037,15.9488754321802,21.8759582354434
ECU,Ecuador,Infant mortality rate,IMR,Total,2022.5,10.4557915999424,9.41079051704919,11.623350302902
EGY,Egypt,Infant mortality rate,IMR,Total,2022.5,15.503160006908,9.82084102945595,23.9095926720795
ERI,Eritrea,Infant mortality rate,IMR,Total,2022.5,28.0127027243375,16.1007145929873,45.8722030798548
ESP,Spain,Infant mortality rate,IMR,Total,2022.5,2.53719197930886,2.38812652009332,2.69133757202983
EST,Estonia,Infant mortality rate,IMR,Total,2022.5,1.45978015201951,1.15731545452415,1.852979519564
ETH,Ethiopia,Infant mortality rate,IMR,Total,2022.5,33.9316694850855,26.6968955672978,42.8743736934675
FIN,Finland,Infant mortality rate,IMR,Total,2022.5,1.88342321206859,1.70542252519351,2.084870300032
FJI,Fiji,Infant mortality rate,IMR,Total,2022.5,23.6321163805219,20.8288072725692,26.8289271239519
FRA,France,Infant mortality rate,IMR,Total,2022.5,3.27991798541573,3.10926951297474,3.44879514504711
FSM,Micronesia (Federated States of),Infant mortality rate,IMR,Total,2022.5,20.5036015077247,9.32204522265758,41.908179294639
GAB,Gabon,Infant mortality rate,IMR,Total,2022.5,28.7505749560875,17.3053354877735,44.2177943973566
GBR,United Kingdom,Infant mortality rate,IMR,Total,2022.5,3.57431407422481,3.29196527181865,3.86660002550555
GEO,Georgia,Infant mortality rate,IMR,Total,2022.5,8.29914635594656,7.18623723432798,9.71371840520693
